tsn,author,parentName,parentTsn,rankName,taxon
691113,"Carlton and Chandler, 1994",Pseudactium,690881,Species,Pseudactium steevesi
691843,"Carlton, 1995",Pseudactium,690881,Species,Pseudactium ursum
617065,"Wollaston, 1873",Curculionidae,114666,Genus,Tomolips
619251,"(Boheman, 1845)",Tomolips,617065,Species,Tomolips quercicola
113260,"Sharp, 1882",Megasternini,722236,Genus,Deltostethus
722347,"(Hatch, 1965)",Deltostethus,113260,Species,Deltostethus columbiensis
113261,"Sharp, 1882",Deltostethus,113260,Species,Deltostethus palpalis
617090,"Marshall, 1943",Dryophthorinae,678828,Genus,Sipalinus
620425,"(Fabricius, 1775)",Sipalinus,617090,Species,Sipalinus gigas
724579,"Bernhauer, 1907",Homalotini,724454,Genus,Cephaloxynum
725389,"(LeConte, 1880)",Cephaloxynum,724579,Species,Cephaloxynum capito
725390,"Bierig, 1931",Cephaloxynum,724579,Species,Cephaloxynum rambouseki
1063871,"Hinton, 1972",Elmini,945744,Genus,Tolmerelmis
1065206,"(Hinton, 1936)",Tolmerelmis,1063871,Species,Tolmerelmis pubipes
140640,,Rhingiini,140416,Genus,Rhingia
140641,"Say, 1823",Rhingia,140640,Species,Rhingia nasica
837900,"Weise, 1910",Cassidinae,719576,Tribe,Prosopodontini
838096,"Baly, 1858",Prosopodontini,837900,Genus,Prosopodonta
843185,"Pic, 1934",Prosopodonta,838096,Species,Prosopodonta atrimembris
843186,"Weise, 1905",Prosopodonta,838096,Species,Prosopodonta balyi
843187,"Pic, 1934",Prosopodonta,838096,Species,Prosopodonta bicoloripes
843188,"(Baly, 1858)",Prosopodonta,838096,Species,Prosopodonta bidentata
843189,"Weise, 1910",Prosopodonta,838096,Species,Prosopodonta corallina
843190,"Maulik, 1931",Prosopodonta,838096,Species,Prosopodonta cordillera
843191,"Waterhouse, 1879",Prosopodonta,838096,Species,Prosopodonta costata
843192,"Uhmann, 1927",Prosopodonta,838096,Species,Prosopodonta deplanata
843193,"(Perty, 1832)",Prosopodonta,838096,Species,Prosopodonta dichroa
843194,"(Baly, 1885)",Prosopodonta,838096,Species,Prosopodonta distincta
843195,"(Baly, 1885)",Prosopodonta,838096,Species,Prosopodonta dorsata
843196,"Weise, 1910",Prosopodonta,838096,Species,Prosopodonta fassli
843197,"Weise, 1910",Prosopodonta,838096,Species,Prosopodonta interrupta
843198,"Weise, 1910",Prosopodonta,838096,Species,Prosopodonta irregularis
843199,"Baly, 1858",Prosopodonta,838096,Species,Prosopodonta limbata
843200,"Uhmann, 1939",Prosopodonta,838096,Species,Prosopodonta montana
843201,"Baly, 1858",Prosopodonta,838096,Species,Prosopodonta proxima
843202,"Waterhouse, 1879",Prosopodonta,838096,Species,Prosopodonta punctata
843203,"Weise, 1910",Prosopodonta,838096,Species,Prosopodonta quinquelineata
843204,"Baly, 1858",Prosopodonta,838096,Species,Prosopodonta rufipennis
843205,"Waterhouse, 1881",Prosopodonta,838096,Species,Prosopodonta scutellaris
843206,"Weise, 1910",Prosopodonta,838096,Species,Prosopodonta soror
843207,"Weise, 1910",Prosopodonta,838096,Species,Prosopodonta sulcipennis
843208,"Weise, 1910",Prosopodonta,838096,Species,Prosopodonta sulphuricollis
843209,"(Baly, 1858)",Prosopodonta,838096,Species,Prosopodonta suturalis
843210,"Uhmann, 1939",Prosopodonta,838096,Species,Prosopodonta tristis
838098,"Uhmann, 1940",Chalepini,719583,Genus,Acritispa
843691,"(Uhmann, 1932)",Acritispa,838098,Species,Acritispa dilatata
844273,"(Pic, 1925)",Acritispa,838098,Species,Acritispa germaini
141261,,Eristalinae,140310,Tribe,Milesiini
141262,,Milesiini,141261,Subtribe,Criorhinina
141287,,Criorhinina,141262,Genus,Merapioidus
141288,"Bigot, 1879",Merapioidus,141287,Species,Merapioidus villosus
113262,"Knisch, 1921",Megasternini,722236,Genus,Cycrillum
113263,"(Sharp, 1882)",Cycrillum,113262,Species,Cycrillum strigicolle
690882,"Casey, 1894",Pselaphinae,678464,Genus,Oropodes
691095,"Grigarick and Schuster, 1976",Oropodes,690882,Species,Oropodes arcaps
691096,"Grigarick and Schuster, 1976",Oropodes,690882,Species,Oropodes dybasi
691097,"Chandler, 1983",Oropodes,690882,Species,Oropodes ishii
691098,"Grigarick and Schuster, 1976",Oropodes,690882,Species,Oropodes nuclere
691099,"Casey, 1894",Oropodes,690882,Species,Oropodes orbiceps
691100,"Grigarick and Schuster, 1976",Oropodes,690882,Species,Oropodes rumseyensis
691852,"Chandler, 2003",Oropodes,690882,Species,Oropodes yollabolly
1150387,"Belkin, Heinemann and Page, 1970",Culicinae,126087,Tribe,Orthopodomyiini
126532,"Theobald, 1904",Orthopodomyiini,1150387,Genus,Orthopodomyia
126533,"Baker, 1936",Orthopodomyia,126532,Species,Orthopodomyia alba
1150770,"(Lutz, 1904)",Orthopodomyia,126532,Species,Orthopodomyia albicosta
1150789,"Leicester, 1904",Orthopodomyia,126532,Species,Orthopodomyia albipes
1150848,"Brunhes and Hervy, 1995",Orthopodomyia,126532,Species,Orthopodomyia ambremontis
1150859,"Barraud, 1934",Orthopodomyia,126532,Species,Orthopodomyia andamanensis
1150879,"Brunhes and Hervy, 1995",Orthopodomyia,126532,Species,Orthopodomyia ankaratrensis
1150897,"(Giles, 1903)",Orthopodomyia,126532,Species,Orthopodomyia anopheloides
1150932,"(de Charmoy, 1908)",Orthopodomyia,126532,Species,Orthopodomyia arboricollis
1150997,"Ferrara, 1973",Orthopodomyia,126532,Species,Orthopodomyia aureoantennata
1151403,"Brunhes, 1977",Orthopodomyia,126532,Species,Orthopodomyia comorensis
1151707,"(Coquillett, 1906)",Orthopodomyia,126532,Species,Orthopodomyia fascipes
1151744,"Barraud, 1927",Orthopodomyia,126532,Species,Orthopodomyia flavicosta
1151751,"Barraud, 1927",Orthopodomyia,126532,Species,Orthopodomyia flavithorax
1151768,"Brunhes and Hervy, 1995",Orthopodomyia,126532,Species,Orthopodomyia fontenillei
1152220,"Brunhes, 1977",Orthopodomyia,126532,Species,Orthopodomyia joyoni
126534,"Edwards, 1939",Orthopodomyia,126532,Species,Orthopodomyia kummi
1152329,"Lien, 1968",Orthopodomyia,126532,Species,Orthopodomyia lanyuensis
1152516,"Baisas, 1946",Orthopodomyia,126532,Species,Orthopodomyia madrensis
1152665,"Doucet, 1951",Orthopodomyia,126532,Species,Orthopodomyia milloti
1152841,"Rickenbach and Hamon, 1966",Orthopodomyia,126532,Species,Orthopodomyia nkolbissonensis
1152917,"Huang and Rueda, 2013",Orthopodomyia,126532,Species,Orthopodomyia ototomoensis
1152973,"Zavortink, 1968",Orthopodomyia,126532,Species,Orthopodomyia papuensis
1153048,"Leguizamón and Carpintero, 2005",Orthopodomyia,126532,Species,Orthopodomyia peytoni
1153068,"(Dyar and Knab, 1907)",Orthopodomyia,126532,Species,Orthopodomyia phyllozoa
1153185,"(Rondani, 1872)",Orthopodomyia,126532,Species,Orthopodomyia pulcripalpis
1153253,"Brunhes and Hervy, 1995",Orthopodomyia,126532,Species,Orthopodomyia rajaonariveloi
1153271,"Brunhes and Hervy, 1995",Orthopodomyia,126532,Species,Orthopodomyia ravaonjanaharyi
1153298,"Brunhes and Hervy, 1995",Orthopodomyia,126532,Species,Orthopodomyia reunionensis
1153331,"Brunhes and Hervy, 1995",Orthopodomyia,126532,Species,Orthopodomyia rodhaini
1153389,"da Costa Lima, 1935",Orthopodomyia,126532,Species,Orthopodomyia sampaioi
1153479,"Zavortink, 1968",Orthopodomyia,126532,Species,Orthopodomyia siamensis
126535,"(Coquillett, 1896)",Orthopodomyia,126532,Species,Orthopodomyia signifera
1153855,"van Someren, 1949",Orthopodomyia,126532,Species,Orthopodomyia vernoni
1153898,"Lei and Li, 1990",Orthopodomyia,126532,Species,Orthopodomyia wanxianensis
1153910,"(Grabham, 1907)",Orthopodomyia,126532,Species,Orthopodomyia waverleyi
1153936,"Macdonald, 1958",Orthopodomyia,126532,Species,Orthopodomyia wilsoni
76621,"F. C. Baker, 1935",Planorbidae,76591,Genus,Promenetus
76622,"(Say, 1821)",Promenetus,76621,Species,Promenetus exacuous
76625,"(Cockerell, 1887)",Promenetus,76621,Species,Promenetus umbilicatellus
141289,,Criorhinina,141262,Genus,Sphecomyia
141290,"Osten Sacken, 1877",Sphecomyia,141289,Species,Sphecomyia brevicornis
141291,"Vockeroth, 1965",Sphecomyia,141289,Species,Sphecomyia columbiana
141292,"Shannon, 1925",Sphecomyia,141289,Species,Sphecomyia dyari
141293,"Weisman, 1964",Sphecomyia,141289,Species,Sphecomyia fusca
141294,"Osburn, 1908",Sphecomyia,141289,Species,Sphecomyia nasica
141295,"Osburn, 1908",Sphecomyia,141289,Species,Sphecomyia occidentalis
141296,"Williston, 1882",Sphecomyia,141289,Species,Sphecomyia pattonii
141298,"(Wiedemann, 1830)",Sphecomyia,141289,Species,Sphecomyia vittata
617067,"Germar, 1817",Curculionidae,114666,Genus,Trachyphloeus
619253,"(Gyllenhal, 1827)",Trachyphloeus,617067,Species,Trachyphloeus aristatus
619254,"Boheman, 1843",Trachyphloeus,617067,Species,Trachyphloeus asperatus
619255,"(Beck, 1817)",Trachyphloeus,617067,Species,Trachyphloeus bifoveolatus
598593,"Navas, 1916",Phryganeinae,598216,Genus,Neurocyta
605934,"Navas, 1916",Neurocyta,598593,Species,Neurocyta arenata
605935,"(Martynov, 1930)",Neurocyta,598593,Species,Neurocyta brunnea
605936,"Schmid, 1975",Neurocyta,598593,Species,Neurocyta drukpa
605937,"(Mosely, 1935)",Neurocyta,598593,Species,Neurocyta minor
724558,"Bernhauer, 1909",Athetini,724448,Genus,Halobrecthina
725181,"(Bernhauer, 1909)",Halobrecthina,724558,Species,Halobrecthina opacipes
725182,"(Casey, 1910)",Halobrecthina,724558,Species,Halobrecthina sibylla
1061813,"Andersen, 1975",Gerrinae,717532,Tribe,Tachygerrini
1061829,"Drake, 1957",Tachygerrini,1061813,Genus,Tachygerris
1061994,"(Drake, 1942)",Tachygerris,1061829,Species,Tachygerris adamsoni
1062144,"(Drake and Harris, 1930)",Tachygerris,1061829,Species,Tachygerris celocis
1062834,"Mondragón-F., Molano and Morales, 2017",Tachygerris,1061829,Species,Tachygerris chocoensis
1062187,"Padilla-Gil and Nieser, 2003",Tachygerris,1061829,Species,Tachygerris dentiferus
1062835,"Mondragón-F., Molano and Morales, 2017",Tachygerris,1061829,Species,Tachygerris florianae
1062699,"Buzzetti and Zettel, 2011",Tachygerris,1061829,Species,Tachygerris hecherae
1062836,"Mondragón-F., Molano and Morales, 2017",Tachygerris,1061829,Species,Tachygerris moreirai
1061995,"(Champion, 1901)",Tachygerris,1061829,Species,Tachygerris opacus
1062837,"Mondragón-F., Molano and Morales, 2017",Tachygerris,1061829,Species,Tachygerris paramillensis
1062838,"Mondragón-F., Molano and Morales, 2017",Tachygerris,1061829,Species,Tachygerris piedemontanus
1062698,"Buzzetti and Zettel, 2011",Tachygerris,1061829,Species,Tachygerris pulcherrimus
1062145,"(Champion, 1901)",Tachygerris,1061829,Species,Tachygerris quadrilineatus
1062810,"(Kuitert, 1942)",Tachygerris,1061829,Species,Tachygerris spinulatus
1061996,"Hungerford and Matsuda, 1958",Tachygerris,1061829,Species,Tachygerris surinamensis
1062702,"Buzzetti and Zettel, 2011",Tachygerris,1061829,Species,Tachygerris tuberculatus
1062767,"Morales-C. and Castro-Vargas, 2013",Tachygerris,1061829,Species,Tachygerris tucanensis
1062766,"Padilla-Gil, 2010",Tachygerris,1061829,Species,Tachygerris tumaquensis
598595,"Kolenati, 1848",Phryganeinae,598216,Genus,Trichostegia
605954,"(Curtis, 1834)",Trichostegia,598595,Species,Trichostegia minor
83767,"Gerstaecker, 1866",Branchiopoda,83687,Order,Diplostraca
609949,"Linder, 1945",Diplostraca,83767,Suborder,Laevicaudata
83769,"Baird, 1845",Laevicaudata,609949,Family,Lynceidae
83770,"O. F. Müller, 1776",Lynceidae,83769,Genus,Lynceus
83780,"Daday, 1927",Lynceus,83770,Species,Lynceus aequatorialis
1205072,"Shu, Sigvardt, Chen, Olesen, Rogers and Sanoamuang, 2019",Lynceus,83770,Species,Lynceus amplopedia
1204769,"Timms, 2013",Lynceus,83770,Species,Lynceus argillaphilus
1204770,"Timms, 2013",Lynceus,83770,Species,Lynceus baylyi
1204771,"Barnard, 1924",Lynceus,83770,Species,Lynceus bicarinatus
1204760,"(Ishikawa, 1895)",Lynceus,83770,Species,Lynceus biformis
1204773,"Daday, 1927",Lynceus,83770,Species,Lynceus bouvieri
83771,"O. F. Müller, 1776",Lynceus,83770,Species,Lynceus brachyurus
83772,"(Packard, 1877)",Lynceus,83770,Species,Lynceus brevifrons
1204783,"Gauthier, 1936",Lynceus,83770,Species,Lynceus decaryi
1204762,"(Gurney, 1930)",Lynceus,83770,Species,Lynceus denticulatus
1204785,"Daday, 1927",Lynceus,83770,Species,Lynceus dovei
83774,"(Packard, 1871)",Lynceus,83770,Species,Lynceus gracilicornis
1204786,"Rogers, Olesen and Martin, 2015",Lynceus,83770,Species,Lynceus grandirostris
1205081,"Sigvardt, Shu, Alonso, Ventura, Sanoamuang, Rogers, Palero and Olesen, 2020",Lynceus,83770,Species,Lynceus grossipedia
1205073,"Sigvardt, Rogers, De los Ríos, Palero, and Olesen, 2019",Lynceus,83770,Species,Lynceus huentelauquensis
1204759,"Daday, 1927",Lynceus,83770,Species,Lynceus indicus
1204787,"Olesen, Pöllabauer, Sigvardt and Rogers, 2016",Lynceus,83770,Species,Lynceus insularis
1204788,"Daday, 1927",Lynceus,83770,Species,Lynceus jeanneli
1204789,"Barnard, 1929",Lynceus,83770,Species,Lynceus lobatsianus
1204790,"(King, 1855)",Lynceus,83770,Species,Lynceus macleayanus
1204792,"Timms, 2013",Lynceus,83770,Species,Lynceus magdaleanae
1204793,"Pessacq, Epele and Rogers, 2011",Lynceus,83770,Species,Lynceus mallinensis
1204758,"Daday, 1927",Lynceus,83770,Species,Lynceus mandsuricus
1204794,"Thiele, 1907",Lynceus,83770,Species,Lynceus massaicus
83776,"(Packard, 1875)",Lynceus,83770,Species,Lynceus mucronatus
1204795,"Barnard, 1929",Lynceus,83770,Species,Lynceus pachydactylus
1204756,"Rogers, Saengphan, Thaimuangphol and Sanoamuang, 2016",Lynceus,83770,Species,Lynceus planifascius
83778,"(Daday, 1902)",Lynceus,83770,Species,Lynceus rotundirostris
1204797,"Thiele, 1907",Lynceus,83770,Species,Lynceus rotundus
1204757,"Harding, 1941",Lynceus,83770,Species,Lynceus simiaefacies
1204755,"Rogers, Saengphan, Thaimuangphol and Sanoamuang, 2016",Lynceus,83770,Species,Lynceus spinimanus
1204799,"Timms, 2013",Lynceus,83770,Species,Lynceus susanneae
1204800,"(Brady, 1886)",Lynceus,83770,Species,Lynceus tatei
1204804,"Daday, 1927",Lynceus,83770,Species,Lynceus triangularis
83779,"Daday, 1927",Lynceus,83770,Species,Lynceus tropicus
1204805,"Barnard, 1924",Lynceus,83770,Species,Lynceus truncatus
690883,"Casey, 1908",Pselaphinae,678464,Genus,Leptoplectus
691079,"(Casey, 1884)",Leptoplectus,690883,Species,Leptoplectus pertenuis
127671,,Heteromyiini,127648,Genus,Neurobezzia
127672,"(Wirth, 1952)",Neurobezzia,127671,Species,Neurobezzia granulosa
838121,"Monrós and Viana, 1947",Chalepini,719583,Genus,Nanocthispa
843979,"(Weise, 1922)",Nanocthispa,838121,Species,Nanocthispa atra
598594,"Fabricius, 1775",Phryganeinae,598216,Genus,Semblis
605951,"(Gmelin, 1789)",Semblis,598594,Species,Semblis atrata
605952,"(McLachlan, 1871)",Semblis,598594,Species,Semblis melaleuca
605953,"(Linnaeus, 1758)",Semblis,598594,Species,Semblis phalaenoides
617069,"Casey, 1892",Curculionidae,114666,Genus,Trepobaris
619257,"Casey, 1892",Trepobaris,617069,Species,Trepobaris elongata
598618,"Neboiss, 1977",Hydroptilini,598244,Genus,Hellyethira
606369,"(Kobayashi, 1977)",Hellyethira,598618,Species,Hellyethira acuta
606370,"Wells, 1979",Hellyethira,598618,Species,Hellyethira allynensis
606371,"Wells, 1979",Hellyethira,598618,Species,Hellyethira basilobata
606372,"Wells & Huisman, 1992",Hellyethira,598618,Species,Hellyethira bulat
606373,"Wells, 1979",Hellyethira,598618,Species,Hellyethira cornuta
606374,"Wells, 1979",Hellyethira,598618,Species,Hellyethira cubitans
606375,"Wells, 1979",Hellyethira,598618,Species,Hellyethira dentata
606376,"(Mosely, 1934)",Hellyethira,598618,Species,Hellyethira eskensis
606377,"Wells, 1979",Hellyethira,598618,Species,Hellyethira exserta
606378,"(Mosely, 1934)",Hellyethira,598618,Species,Hellyethira fimbriata
606379,"Wells, 1990",Hellyethira,598618,Species,Hellyethira forficata
606380,"Wells, 1991",Hellyethira,598618,Species,Hellyethira haitimlain
606381,"Wells, 1990",Hellyethira,598618,Species,Hellyethira imparalobata
606382,"Wells, 1991",Hellyethira,598618,Species,Hellyethira kukensis
606383,"Wells, 1990",Hellyethira,598618,Species,Hellyethira litita
606384,"Wells, 1979",Hellyethira,598618,Species,Hellyethira litua
606385,"Wells, 1979",Hellyethira,598618,Species,Hellyethira loripes
606386,"Wells, 1991",Hellyethira,598618,Species,Hellyethira maai
606387,"Wells, 1979",Hellyethira,598618,Species,Hellyethira malleoforma
606388,"Wells, 1979",Hellyethira,598618,Species,Hellyethira multilobata
606389,"Wells, 1991",Hellyethira,598618,Species,Hellyethira narakain
606390,"Wells, 1990",Hellyethira,598618,Species,Hellyethira naumanni
606391,"Wells & Huisman, 1992",Hellyethira,598618,Species,Hellyethira piala
606392,"Wells, 1979",Hellyethira,598618,Species,Hellyethira pulvina
606393,"Wells, 1990",Hellyethira,598618,Species,Hellyethira quadrata
606394,"Wells, 1990",Hellyethira,598618,Species,Hellyethira radonensis
606395,"Wells, 1983",Hellyethira,598618,Species,Hellyethira ramosa
606396,"Wells & Huisman, 1992",Hellyethira,598618,Species,Hellyethira selaput
606397,"Wells, 1979",Hellyethira,598618,Species,Hellyethira sentisa
606398,"(Mosely, 1934)",Hellyethira,598618,Species,Hellyethira simplex
606399,"Wells, 1990",Hellyethira,598618,Species,Hellyethira spinosa
606400,"Wells, 1983",Hellyethira,598618,Species,Hellyethira vernoni
606401,"Wells, 1985",Hellyethira,598618,Species,Hellyethira veruta
591775,"Selys, 1889",Protoneuridae,102159,Genus,Proneura
592282,"Selys, 1889",Proneura,591775,Species,Proneura prolongata
724560,"Casey, 1910",Athetini,724448,Genus,Micratheta
725208,"(Casey, 1910)",Micratheta,724560,Species,Micratheta caudex
617091,"Hopkins, 1915",Scolytinae,678830,Genus,Ambrosiodmus
620455,"(Wood, 1978)",Ambrosiodmus,617091,Species,Ambrosiodmus devexulus
620509,"Hopkins, 1915",Ambrosiodmus,617091,Species,Ambrosiodmus lecontei
1085401,"(Blandford, 1894)",Ambrosiodmus,617091,Species,Ambrosiodmus lewisi
1085407,"(Stebbing, 1909)",Ambrosiodmus,617091,Species,Ambrosiodmus minor
620456,"(LeConte, 1878)",Ambrosiodmus,617091,Species,Ambrosiodmus obliquus
620457,"(Wood, 1974)",Ambrosiodmus,617091,Species,Ambrosiodmus opimus
620458,"(Eichhoff, 1875)",Ambrosiodmus,617091,Species,Ambrosiodmus rubricollis
620459,"(Zimmermann, 1868)",Ambrosiodmus,617091,Species,Ambrosiodmus tachygraphus
690884,"Motschulsky, 1855",Pselaphinae,678464,Genus,Circocerus
691685,"Motschulsky, 1856",Circocerus,690884,Species,Circocerus batrisioides
83785,"Daday, 1912",Lynceidae,83769,Genus,Lynceiopsis
83786,"Daday, 1912",Lynceiopsis,83785,Species,Lynceiopsis perrieri
1204766,"Thiéry, 1986",Lynceiopsis,83785,Species,Lynceiopsis sanctijohanni
724559,"Blackwelder, 1952",Athetini,724448,Genus,Homia
725183,"(LeConte, 1877)",Homia,724559,Species,Homia gigantula
127674,"Kieffer, 1925",Heteromyiini,127648,Genus,Neurohelea
127678,(Meigen),Neurohelea,127674,Species,Neurohelea luteitarsis
127675,"(Malloch, 1915)",Neurohelea,127674,Species,Neurohelea macroneura
127677,"Wirth, 1952",Neurohelea,127674,Species,Neurohelea nigra
838122,"Maulik, 1933",Chalepini,719583,Genus,Nonispa
844011,"Maulik, 1933",Nonispa,838122,Species,Nonispa carlosbruchi
724580,"Cameron, 1920",Homalotini,724454,Genus,Holisomimus
725391,"(Cameron, 1918)",Holisomimus,724580,Species,Holisomimus cingulatus
617068,"Schönherr, 1843",Curculionidae,114666,Genus,Tranes
619256,"Pascoe, 1870",Tranes,617068,Species,Tranes internatus
113152,"Sharp, 1882",Hydrophilini,722233,Genus,Chasmogenus
722317,"Fernández, 1986",Chasmogenus,113152,Species,Chasmogenus sapucay
